usd_cleaning_fee,f_property_type,f_room_type,f_room_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,price,neighbourhood_cleansed,cancellation_policy,room_type,property_type,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,f_minimum_nights
5,Apartment,Private room,Private,flexible,Real Bed,Hackney,65,NA,2,1,NA,0,1,NA,5,1,1,NA,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,65,Hackney,flexible,Private room,Apartment,4.174387269895637,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1
NA,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,126,NA,8,2,NA,0,1,NA,0,1,4,NA,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,126,Hackney,moderate,Entire home/apt,Apartment,4.836281906951478,64,2.0794415416798357,4.324077125263812,1.3862943611198906,2,0,0,NA,NA,NA,NA,NA,NA,1
25,Apartment,Private room,Private,moderate,Real Bed,Hackney,90,100,2,1,99,62,1,1.08,0,2,1,1715,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,90,Hackney,moderate,Private room,Apartment,4.499809670330265,4,0.6931471805599453,0.4804530139182014,0,1,4.143134726391533,2,7.44716835960004,55.46031657622795,413.0223148198864,2941225,5044200875,4.59511985013459,2
NA,House,Private room,Private,flexible,Real Bed,Hackney,39,NA,2,1,100,1,1,0.07,0,1,2,445,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,39,Hackney,flexible,Private room,House,3.6635616461296463,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,0.6931471805599453,1,6.09807428216624,37.1865099508173,226.76609997459798,198025,88121125,4.605170185988092,1
NA,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,120,NA,2,1,100,4,1,0.22,10,10,1,551,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,120,Hackney,moderate,Entire home/apt,Apartment,4.787491742782046,4,0.6931471805599453,0.4804530139182014,0,1,1.6094379124341003,1,6.311734809152915,39.837996301072586,251.4468679803849,303601,167284151,4.605170185988092,3
NA,House,Private room,Private,flexible,Real Bed,Hackney,31,NA,2,1,NA,0,1,NA,0,5,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,31,Hackney,flexible,Private room,House,3.4339872044851463,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,3
56,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,172,91,7,2.5,100,6,6,0.3,43,4,4,592,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,172,Hackney,strict,Entire home/apt,House,5.147494476813453,49,1.9459101490553132,3.7865663081964716,1.3862943611198906,2,1.9459101490553132,1,6.3835066348840055,40.74915695760812,260.12251380482115,350464,207474688,4.605170185988092,3
75,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,136,98,2,1,NA,0,1,NA,0,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,136,Hackney,strict,Entire home/apt,Apartment,4.912654885736052,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,3
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,55,NA,2,1,NA,0,1,NA,10,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,55,Hackney,flexible,Private room,Apartment,4.007333185232471,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,36,100,1,1,NA,0,1,NA,0,3,1,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,36,Hackney,flexible,Private room,Apartment,3.58351893845611,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,3
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,70,NA,1,1,NA,0,1,NA,0,1,1,NA,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,70,Hackney,flexible,Private room,Apartment,4.248495242049359,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,1
25,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,65,NA,4,1.5,87,3,1,0.09,0,14,2,961,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,65,Hackney,strict,Entire home/apt,Apartment,4.174387269895637,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,1.3862943611198906,1,6.8679744089702925,47.16907248227084,323.955982703101,923521,887503681,4.465908118654584,3
NA,House,Private room,Private,flexible,Real Bed,Hackney,50,100,2,1,80,1,1,0.05,0,1,2,640,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,50,Hackney,flexible,Private room,House,3.912023005428146,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,0.6931471805599453,1,6.461468176353717,41.75057099403183,269.7699858225333,409600,262144000,4.382026634673881,1
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,40,NA,2,1,NA,0,1,NA,0,1,1,NA,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,40,Hackney,flexible,Private room,Apartment,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,27,NA,2,1,NA,0,1,NA,0,14,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,27,Hackney,flexible,Private room,Apartment,3.295836866004329,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,3
25,Apartment,Private room,Private,flexible,Real Bed,Hackney,31,NA,2,1,100,2,1,0.1,10,2,1,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,31,Hackney,flexible,Private room,Apartment,3.4339872044851463,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,6.3835066348840055,40.74915695760812,260.12251380482115,350464,207474688,4.605170185988092,2
20,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,150,100,4,1,85,16,1,0.6,0,2,2,793,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,150,Hackney,moderate,Entire home/apt,Apartment,5.0106352940962555,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,2.833213344056216,1,6.675823221634848,44.56661568651908,297.5188479097399,628849,498677257,4.442651256490317,2
NA,House,Private room,Private,flexible,Real Bed,Hackney,35,NA,2,2,100,3,1,0.13,10,2,1,666,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,35,Hackney,flexible,Private room,House,3.5553480614894135,4,0.6931471805599453,0.4804530139182014,0,2,1.3862943611198906,1,6.501289670540389,42.26676738027516,274.7884981765164,443556,295408296,4.605170185988092,2
10,Apartment,Private room,Private,flexible,Real Bed,Hackney,30,NA,1,1,89,16,1,1.8,0,1,1,266,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,30,Hackney,flexible,Private room,Apartment,3.4011973816621555,1,0,0,0,1,2.833213344056216,1,5.583496308781699,31.17543103017886,174.06790408168212,70756,18821096,4.48863636973214,1
200,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,88,NA,2,1,80,1,1,0.18,0,15,1,168,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,88,Hackney,flexible,Entire home/apt,Apartment,4.477336814478207,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,5.123963979403259,26.25500686222208,134.5297094410113,28224,4741632,4.382026634673881,3
150,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,275,100,8,2,88,54,1,4.41,0,1,4,366,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,275,Hackney,strict,Entire home/apt,Apartment,5.616771097666572,64,2.0794415416798357,4.324077125263812,1.3862943611198906,2,4.007333185232471,2,5.902633333401366,34.84108026858092,205.65412176503835,133956,49027896,4.477336814478207,1
NA,Apartment,Private room,Private,strict,Real Bed,Hackney,45,NA,2,1,93,3,1,0.17,0,5,1,520,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,45,Hackney,strict,Private room,Apartment,3.8066624897703196,4,0.6931471805599453,0.4804530139182014,0,1,1.3862943611198906,1,6.253828811575473,39.11037480449149,244.58958878384436,270400,140608000,4.532599493153256,3
20,Apartment,Private room,Private,flexible,Real Bed,Hackney,75,100,2,1,93,10,1,0.25,0,2,1,1196,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,75,Hackney,flexible,Private room,Apartment,4.31748811353631,4,0.6931471805599453,0.4804530139182014,0,1,2.3978952727983707,1,7.086737934510577,50.22185455243124,355.90912179818713,1430416,1710777536,4.532599493153256,2
NA,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,75,NA,4,1,100,1,2,0.04,5,2,2,754,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,75,Hackney,moderate,Entire home/apt,Apartment,4.31748811353631,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,0.6931471805599453,1,6.625392368007956,43.89582403005807,290.82705751616703,568516,428661064,4.605170185988092,2
NA,House,Private room,Private,flexible,Real Bed,Hackney,40,100,1,2,NA,0,1,NA,0,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,40,Hackney,flexible,Private room,House,3.6888794541139363,1,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,2
20,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,95,100,3,1,100,5,2,0.35,60,3,1,426,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,95,Hackney,moderate,Entire home/apt,Apartment,4.553876891600541,9,1.0986122886681098,1.206948960812582,0,1,1.791759469228055,1,6.054439346269371,36.65623579765469,221.93295629944836,181476,77308776,4.605170185988092,3
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,40,67,1,1,NA,0,1,NA,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Hackney,flexible,Private room,Apartment,3.6888794541139363,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,1
10,Apartment,Private room,Private,moderate,Real Bed,Hackney,40,88,3,1,95,35,2,2.9,10,1,1,360,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,40,Hackney,moderate,Private room,Apartment,3.6888794541139363,9,1.0986122886681098,1.206948960812582,0,1,3.58351893845611,1,5.886104031450156,34.646220669053776,203.93125915462915,129600,46656000,4.553876891600541,1
25,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,79,88,4,1,100,5,1,0.25,10,1,2,591,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,79,Hackney,flexible,Entire home/apt,Apartment,4.3694478524670215,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,1.791759469228055,1,6.3818160174060985,40.72757568002103,259.91589482487734,349281,206425071,4.605170185988092,1
15,Apartment,Private room,Private,flexible,Real Bed,Hackney,55,NA,2,1,NA,0,1,NA,0,1,2,NA,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,55,Hackney,flexible,Private room,Apartment,4.007333185232471,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,0,0,NA,NA,NA,NA,NA,NA,1
NA,House,Private room,Private,flexible,Real Bed,Hackney,25,75,2,2,100,1,1,0.15,15,5,1,204,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25,Hackney,flexible,Private room,House,3.2188758248682006,4,0.6931471805599453,0.4804530139182014,0,2,0.6931471805599453,1,5.318119993844216,28.282400268925606,150.4091983440783,41616,8489664,4.605170185988092,3
20,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,110,NA,6,1.5,94,9,4,0.38,10,3,4,717,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,110,Hackney,moderate,Entire home/apt,Apartment,4.700480365792417,36,1.791759469228055,3.210401995568401,1.3862943611198906,1,2.302585092994046,1,6.57507584059962,43.231622309636805,284.25119539802046,514089,368601813,4.543294782270004,3
30,Apartment,Private room,Private,strict,Real Bed,Hackney,500,100,2,1,93,29,1,0.53,0,1,1,1651,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,500,Hackney,strict,Private room,Apartment,6.214608098422191,4,0.6931471805599453,0.4804530139182014,0,1,3.4011973816621555,1,7.409136443920128,54.895302844625405,406.7267889061464,2725801,4500297451,4.532599493153256,1
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,40,NA,2,1,NA,0,1,NA,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,40,Hackney,moderate,Private room,Apartment,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,50,100,2,1,NA,0,1,NA,0,1,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,50,Hackney,flexible,Private room,Apartment,3.912023005428146,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,250,83,4,2.5,NA,0,1,NA,0,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,250,Hackney,flexible,Entire home/apt,Apartment,5.521460917862246,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,2,0,0,NA,NA,NA,NA,NA,NA,3
30,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,163,67,3,2,100,1,1,0.2,0,2,2,148,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,163,Hackney,flexible,Entire home/apt,Apartment,5.093750200806762,9,1.0986122886681098,1.206948960812582,0.6931471805599453,2,0.6931471805599453,1,4.997212273764115,24.97213050905871,124.79103708190752,21904,3241792,4.605170185988092,2
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,50,50,1,1,NA,0,1,NA,0,5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,50,Hackney,flexible,Private room,Apartment,3.912023005428146,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,3
40,House,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,200,NA,11,1.5,100,1,1,0.05,0,3,8,564,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,200,Hackney,moderate,Entire home/apt,House,5.298317366548036,121,2.3978952727983707,5.749901739308773,2.0794415416798357,1,0.6931471805599453,1,6.335054251498059,40.132912369423636,254.24417713091626,318096,179406144,4.605170185988092,3
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,57,NA,2,1,100,5,1,0.26,0,1,1,573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,57,Hackney,flexible,Private room,Apartment,4.04305126783455,4,0.6931471805599453,0.4804530139182014,0,1,1.791759469228055,1,6.35088571671474,40.333749386771295,256.1550328819977,328329,188132517,4.605170185988092,1
NA,House,Private room,Private,flexible,Real Bed,Hackney,50,NA,2,1,NA,0,1,NA,10,1,1,NA,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,50,Hackney,flexible,Private room,House,3.912023005428146,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,50,2,1,100,1,1,0.36,0,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,Hackney,flexible,Private room,Apartment,3.8066624897703196,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,4.406719247264253,19.41917452420923,85.57485014181646,6724,551368,4.605170185988092,1
NA,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,99,100,2,1,98,9,2,0.42,20,1,1,643,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,99,Hackney,moderate,Entire home/apt,Apartment,4.59511985013459,4,0.6931471805599453,0.4804530139182014,0,1,2.302585092994046,1,6.466144724237619,41.811027594786,270.356155496979,413449,265847707,4.584967478670572,1
12,Apartment,Private room,Private,moderate,Real Bed,Hackney,29,NA,2,1,100,1,1,0.14,10,2,1,217,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,29,Hackney,moderate,Private room,Apartment,3.367295829986474,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,5.37989735354046,28.94329553463164,155.71195904950417,47089,10218313,4.605170185988092,2
30,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,75,100,2,1,NA,0,1,NA,0,7,1,NA,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,75,Hackney,flexible,Entire home/apt,Apartment,4.31748811353631,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,3
15,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,65,100,2,1,NA,0,1,NA,0,3,1,NA,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,65,Hackney,flexible,Entire home/apt,Apartment,4.174387269895637,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,3
10,House,Private room,Private,strict,Real Bed,Hackney,35,25,2,1,NA,0,1,NA,0,5,1,NA,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,35,Hackney,strict,Private room,House,3.5553480614894135,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,3
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,50,0,2,1,NA,0,1,NA,0,1,1,NA,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,50,Hackney,flexible,Private room,Apartment,3.912023005428146,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1
56,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,58,100,3,1,84,5,2,1.15,15,2,2,130,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,58,Hackney,moderate,Entire home/apt,Apartment,4.060443010546419,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,1.791759469228055,1,4.867534450455582,23.692891626371928,115.32596622227594,16900,2197000,4.430816798843313,2
60,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,90,100,3,1,NA,0,1,NA,0,3,2,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,90,Hackney,flexible,Entire home/apt,Apartment,4.499809670330265,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,0,0,NA,NA,NA,NA,NA,NA,3
NA,Apartment,Entire home/apt,Entire/Apt,moderate,Couch,Hackney,90,NA,2,1,84,10,1,0.31,0,5,1,965,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,90,Hackney,moderate,Entire home/apt,Apartment,4.499809670330265,4,0.6931471805599453,0.4804530139182014,0,1,2.3978952727983707,1,6.872128101338986,47.226144641212976,324.5441157067793,931225,898632125,4.430816798843313,3
15,Apartment,Private room,Private,strict,Real Bed,Hackney,60,NA,2,1,100,2,4,0.1,10,1,1,628,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,60,Hackney,strict,Private room,Apartment,4.0943445622221,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,6.4425401664681985,41.50632379655608,267.4061582217474,394384,247673152,4.605170185988092,1
